,pref_card,case_cart_id
666,"frozenset({'120767', '85321', '46818', '78573', 'SN00838', '44038', 'SN70006Z', '69589', 'UH0583', '63210', '108240', 'UH0715', '133577', '52822', '35883', '25671', '40943', 'UH0697', '27582M', 'SN0605', 'LHLS970', '128453', '38206', 'SN00113', '15813', 'SN01182', '351', '34985', '36598', '79541', '83104', '39798', 'SN100146', '53171', '76780', '86685', '129771', '45723', '21920', '38200', '56931', 'SN0608', '84364', '83105', 'SN00591', 'SN00400', '38279', 'LHLS839', '58383', '129639', '80950', 'SN1334', '1122', '36199', 'SN0746', '129636', '36556', '597', '120409', '3437', 'SN20406', 'UH0204', '81165', '31258', '120817', '291', '44782', '44680', '38197', '35923', '36608', '57166', '44409', '40576', '36285', 'LHLS893', '36380', 'SN00983', 'SN01178', '36309', '58078', '52902', '5478', 'SN02106', '84665', '82561', '36038', 'SN01105', '82100', '86684', 'SN0610', '83533', '587', '38410', 'SN42824', '38242', '80623', '36558', '35893', '133221', 'SN1087', 'UH0580', '42345', '35863', '82099', '35906', '2008', 'UH0699', 'SN0602', '36343', 'UH0947', '51985', '35983', '83106', '1686', '36555', 'SN01116', 'UH0698', 'SN80002', 'SN29765', '38160'})",1
667,"frozenset({'85321', '99268', '78573', '44038', '81657', '68776', 'SN70006Z', 'UH0715', '99271', '40943', 'UH0697', '27582M', 'SN0605', 'LHLS970', '99269', '60945', '128453', '38206', 'SN01182', '351', '34985', 'SN00112', '83104', '39798', '53171', '129771', '38160', '84364', '108253', '44744', '77069', 'SN00591', '99272', '38279', 'LHLS839', 'UH0211', '1122', '36199', '47320', '36556', '597', '38188', 'SN20406', '81165', '31258', '44782', '44680', '35923', '44409', '40576', 'LHLS893', '36285', '99270', '36380', '40611', 'SN01178', '52902', '5478', '84665', '82561', '36038', '99273', '86684', '83533', '587', '44696', '3070', 'SN42824', '38242', '80623', '36558', '35893', '133221', '80878', '35863', 'SN0622', '58530', '1857', 'SN00114', '44058', '2008', 'UH0699', '36343', '35983', '83106', '36555', '39315', 'UH0698', 'SN80002', '1308'})",15
668,"frozenset({'85321', '78573', '44038', '81657', 'SN70006Z', '69589', 'UH0583', 'UH0715', '34652', '40943', 'UH0697', '27582M', 'LHLS970', '128453', '38206', '15140', 'SN01182', '351', '34985', '83104', '39798', '53171', '86685', '129771', '45723', '129507', '38160', 'SN0604', '21920', 'SN00591', '82457', 'SN00400', 'LHLS839', '58383', '44748', '129639', '63228', '80950', '82315', '1122', '36199', '47320', '129636', '36556', 'SN10406', '1917', '585', 'LHLS842', 'SN20406', '81165', '44500', 'SN80003', '31258', '41755', '291', '44782', '40585', '38197', '35923', '36608', '44409', '40576', 'LHLS893', '36285', '36380', '40611', 'SN100147', 'SN01178', '52902', '7414', '5478', '84665', '82561', '36038', 'SN01105', '82100', '21685', '86684', '83533', '3070', 'SN42824', '42349', '38242', 'UH0209', '80623', '36558', '35893', '133221', '128770', 'SN1087', 'UH0580', '43954', '35863', 'SNM00060', '82099', '58530', '42317', '36560', '44058', '2008', '36343', '51985', '35983', '83106', '1686', '36555', '63229', 'SN00272', 'UH0698', 'SN80002', '1308'})",13
669,"frozenset({'85321', '99268', '120767', '44038', '81657', 'SN70006Z', '69589', 'UH0583', 'UH0213', 'UH0715', '133577', '99271', '40943', 'UH0697', '27582M', 'SN0605', 'LHLS970', '99269', '38246', '82093', '60945', '128453', '38206', '36613', '15813', 'SN01182', '351', '34985', 'SN00112', 'SN00399', '36598', '79541', '83104', '39798', 'SN100146', '53171', '76780', '129771', '45723', '21920', '38200', 'SN0608', '84364', '77069', 'SN00591', '99272', '589', '38279', 'LHLS839', '58383', '38401', 'SN1334', '1122', '36199', '47320', '129636', '38247', '36556', '3181', '38403', '1849', '597', 'LHLS842', 'SN20406', '108747', '81165', 'SN80003', '31258', '120817', '38202', '38208', 'SN00298', '291', '44782', '79384', '38197', '44680', '35923', '128769', '36608', '44409', 'LHLS893', '36285', '99270', '36380', 'SN01178', '36309', '52902', '5478', '84665', '82561', '36038', 'SN01105', '82100', '99273', '86684', 'SN0610', '38238', '83533', '587', 'SN42824', '38242', '80623', '36558', '35893', '36551', '133221', '38402', '80878', '35863', 'SN1087', 'UH0580', '38404', '82099', 'SN00114', '2008', 'UH0699', 'SN0602', 'SNU5009', '36343', '51985', '35983', '83106', '1686', '36555', 'UH0698', '289', 'SN80002', '38160'})",2
670,"frozenset({'129771', '85321', '80623', 'SN80001', '36558', 'SN80003', '134049', '133221', '44782', 'SN0604', 'SN1087', '44038', '81716', '36298', '35863', 'SN70006Z', '69589', '35923', 'UH0715', 'SN00591', '38746', '10610', '44409', 'LHLS893', '36285', '34652', '36380', 'UH0697', '27582M', 'LHLS970', 'SN00983', 'SN01178', 'LHLS839', '78654', '1121', '36584', '44058', '2008', '52902', '128453', 'SN0919', '7414', '5478', '84665', '36556', '36343', '82561', '86446', '35983', '83106', '44769', 'SN01182', '351', '597', '36637', '38242', '86684', '36555', '83533', '83104', '39798', '134048', 'SN00370', 'SN20406', 'LHLS842', 'UH0698', '3070', '81165', 'SN42824', '53171', '31258', '120817', '1308', '86685'})",1
671,"frozenset({'120767', '13698', '46818', '78573', '85321', '35888', '44038', 'SN70006Z', '80254', '69589', 'UH0583', '63210', '108240', 'UH0715', '133577', '52822', '35883', '25671', '40943', 'UH0697', '27582M', 'SN0605', 'LHLS970', 'UH0198', '128453', '38206', '584', '15813', 'SN01182', '351', '34985', '79541', '83104', '39798', '53171', 'SN100146', '76780', '129771', '45723', '21920', '38200', '56931', '84364', '83105', 'SN00591', '50956', 'SN00400', '589', '38279', 'LHLS839', '58383', '44748', '129639', '80950', '1122', 'UH0200', '36199', 'SN0746', '129636', '36556', 'SN20406', '81165', '78019', '31258', '120817', '586', 'SN00298', '44782', '38197', '44680', '35923', '36608', '57166', '44409', '40576', 'LHLS893', '36285', '36380', 'SN01178', '58078', '52902', '5478', '84665', '82561', '36038', 'SN01105', '82100', 'SN0610', '83533', '587', '38410', 'SN42824', '38242', 'SNM00152', '80623', '36558', '35893', '133221', '80878', 'SN1087', 'UH0580', '42345', '35863', '3229', '82099', '36560', 'SN00114', 'SN0236', '2008', 'SN0602', '36343', 'UH0947', '51985', '35983', '83106', '1686', '36555', 'UH0698', 'SN80002', '38160'})",1
672,"frozenset({'85321', '120767', '78573', '44038', '81657', 'SN70006Z', '69589', '63210', 'UH0715', '133577', 'UH0822', 'UH0697', 'SN0605', '27582M', 'LHLS970', '82093', '128453', '38206', '36613', 'SN01182', '34985', '83104', '39798', 'SN100146', '53171', 'UH0700', '129771', '56931', 'SN0608', '84364', 'SN00591', 'SN00400', '38279', 'LHLS839', 'SNCARTMEMO2', '58383', '134060', '38401', '1122', '36199', '36556', '597', '38207', '352', 'LHLS842', 'SN20406', '81165', '1919', '31258', '120817', '38202', '44782', '35923', '44409', 'LHLS893', '36285', '36380', 'SN01178', '52902', '5478', '84665', '82561', '36038', '29413', '86684', 'SN0610', '83533', '587', '3070', 'SN42824', '38242', '80623', '36558', '35893', '133221', 'SN1087', '35863', '3229', 'SN0611', '38193', '1857', '2008', 'SN0602', '36343', '35983', '83106', '134033', '36555', 'UH0698', 'SN80002', '38160'})",1
673,"frozenset({'85321', '99268', '44038', '81657', 'SN70006Z', 'UH0715', '133577', '99271', '34652', '40943', 'UH0697', '27582M', 'LHLS970', '99269', '128453', 'SN01566', '38206', '15140', 'SN01182', 'SN00112', '34985', '351', '83104', '39798', '53171', '86685', '129771', '129507', '38160', 'SN0604', '84364', 'SN00591', '99272', 'SN00400', 'LHLS839', '58383', '80950', '1122', '36199', '47320', '36556', 'SN10406', '597', 'LHLS842', 'SN20406', '81165', 'SN80003', '31258', '41755', '44782', '35923', '40945', '44409', 'LHLS893', '36285', '99270', '36380', '40611', 'SN100147', 'SN01178', '52902', '7414', '5478', '84665', '82561', '36038', '99273', '86684', '83533', '44696', '3070', 'SN42824', '38242', 'UH0209', '80623', '36558', '35893', '133221', '128770', '80878', 'SN1087', '35863', 'SNM00060', '58530', '42317', 'SN00114', '44058', '2008', 'UH0699', '36343', '35983', '83106', '36555', 'SN00272', 'UH0698', 'SN80002', '1308'})",12
674,"frozenset({'85321', '44038', '81657', 'SN70006Z', '69589', 'UH0583', 'UH0715', '34652', '40943', 'UH0697', '27582M', 'LHLS970', '1121', '128453', 'SN0919', '38206', '15140', '15813', 'SN01182', '351', '83104', '39798', '53171', '86685', '129771', '45723', 'SN80001', '38160', 'SN0604', '21920', 'SN00591', '10610', 'SN00400', 'LHLS839', '58383', '80950', '36199', '47320', '129636', '36556', '1917', 'LHLS842', 'SN20406', '38199', '81165', 'SN80003', '31258', '120817', '291', '44782', '35923', '38197', '128769', '36608', '44409', '40576', 'LHLS893', '36285', '36380', 'SN01178', '52902', '7414', '5478', '84665', '82561', 'SN01105', '36038', '82100', '86684', '83533', '3070', 'SN42824', '42349', '38242', '80623', '36558', '35893', '133221', 'SN1087', 'UH0214', 'UH0580', '35863', 'SN0611', 'SNM00060', '82099', '58530', '36560', '44058', '2008', '36343', '51985', '35983', '83106', '1686', '36555', 'UH0698', '1308'})",1
675,"frozenset({'85321', '120767', '78573', '45018', '44038', '81657', 'SN70006Z', '69589', '63210', 'UH0715', '133577', '25671', '40943', 'UH0697', 'UH0822', 'SN0605', '27582M', 'LHLS970', '128453', '38206', 'UH0819', '584', '36613', 'SN0310', 'SN01182', 'SN00112', '34985', '351', '83104', '39798', 'SN100146', '53171', 'UH0700', '86685', '38262', '129771', '50341', '56931', 'SN0608', '84364', '44744', 'SN00591', '50956', '38261', '38279', 'LHLS839', '58383', '78444', '134060', '38401', '1122', '47320', '36556', '3181', '597', '38207', '352', 'LHLS842', 'SN20406', '81165', '1919', '31258', '120817', '38202', '44782', '35923', '44680', '36608', '44409', '72791', 'LHLS893', '36285', '36380', 'SN00983', 'SN01178', '52902', '5478', '84665', '82561', '36038', '29413', '86684', 'SN0610', '83533', '587', '3070', '48137', 'SN42824', '38242', '80623', '41393', '36558', '35893', '133221', '80878', 'SN1087', '35863', '3229', '338', 'SN0611', '38193', '1857', 'SN00114', '128771', '2008', 'UH0699', 'SN0602', '36343', '36185', '35983', '83106', '134033', '58116', '36555', 'UH0698', 'SN80002', '38160'})",1
676,"frozenset({'99268', '85321', '78573', '121344', '44038', '81657', '68776', 'SN70006Z', 'UH0715', '99271', '44765', '40943', '36635', 'UH0822', 'SN0605', 'UH0697', '99269', '27582M', 'LHLS970', '60945', '128453', '38206', 'SN01182', '351', 'SN00112', '34985', '83104', '39798', '53171', '129771', 'SN80001', '38160', '84364', '108253', '77069', '44744', 'SN00591', '99272', '38279', 'LHLS839', 'UH0211', '1122', '36199', '47320', '36556', '597', '38188', 'SN20406', 'UH0204', '81165', '31258', '120817', '44782', '35923', '44680', '128769', '44409', '40576', 'LHLS893', '36285', '99270', '36380', '40611', 'SN01178', '44767', '36309', '52902', '5478', '84665', '82561', '99273', '36038', '51980', '86684', '83533', '587', '44696', '3070', 'SN42824', '38242', '80623', '79811', '36558', '35893', '133221', '128770', 'SN1087', '80878', '35863', '119551', 'SN0622', '58530', 'SN00114', '1857', '44058', '2008', 'UH0699', '36343', '35983', '83106', '36555', '39315', 'UH0698', 'SN00268', 'SN80002', '1308'})",1
677,"frozenset({'99268', '85321', '78573', '44038', '81657', 'SN70006Z', '69589', 'UH0583', 'UH0715', '133577', '99271', '34652', '40943', 'UH0697', '27582M', 'LHLS970', '99269', '128453', 'SN0919', 'SN01566', '38206', '15140', '584', 'SN01182', '351', '34985', 'SN00112', '83104', '39798', '53171', '86685', '129771', '45723', '129507', '38160', 'SN0604', '21920', '84364', 'SN00591', '99272', 'SN00400', 'LHLS839', '58383', '44748', '129639', '63228', '80950', '1122', '36199', '79948', '47320', '129636', '36556', 'SN10406', '597', '1917', '585', 'LHLS842', 'SN20406', '81165', '44500', 'SN80003', '31258', '120817', '41755', '44782', '40585', '35923', '40945', '36608', '44409', '40576', 'LHLS893', '36285', '99270', '36380', '40611', 'SN100147', 'SN01178', '52902', '7414', '5478', '84665', '82561', '36038', '99273', '82100', 'SN01105', '21685', '86684', '83533', '44696', '3070', 'SN42824', '42349', '38242', 'UH0209', '80623', '36558', '35893', '133221', '128770', '43954', 'SN1087', 'UH0580', '80878', '35863', 'SNM00060', '82099', '58530', '42317', '36560', 'SN00114', '44058', '2008', 'UH0699', '36343', '51985', '35983', '83106', '1686', '36555', '63229', 'SN00272', 'UH0698', 'SN80002', '1308'})",1
678,"frozenset({'13698', '85321', '78573', '35888', '44038', '81657', '80254', '69589', 'SN70006Z', 'UH0583', 'UH0715', '133577', '35883', '34652', '40943', 'UH0697', '27582M', 'LHLS970', 'UH0198', '1121', '128453', 'SN0919', '38206', '15140', '584', '15813', 'SN01182', '351', '83104', '39798', '53171', '86685', '129771', '45723', 'SN80001', '38160', 'SN0604', '21920', 'SN00591', '10610', 'SN00400', 'LHLS839', '58383', '44748', '78654', '80950', '82315', 'UH0200', '36199', '79948', '47320', '129636', '36556', '1917', 'LHLS842', 'SN20406', '38199', '81165', 'SN80003', '31258', '120817', '586', 'UH0496', '291', '44782', '35923', '38197', '128769', '36608', '57166', '44409', '40576', 'LHLS893', '36285', '36380', 'SNM00151', 'SN01178', '52902', '7414', '5478', '84665', '82561', '36038', 'SN01105', '82100', '86684', '83533', '3070', 'SN42824', '42349', '38242', '80623', '36558', '35893', '133221', 'SN1087', 'UH0214', 'UH0580', '35863', 'SN0611', 'SNM00060', '82099', '58530', '81828', '36560', '44058', '134057', '2008', '36343', '51985', '35983', '83106', '1686', '36555', '82169', 'UH0698', '1308'})",3
679,"frozenset({'85321', '129771', '78573', '80623', '36558', '35893', '133221', '44782', 'SN1087', '44038', 'SN70006Z', '69589', '84364', 'SN29719', '35923', '338', 'SN29712', 'UH0715', '133577', 'SN29765', '83105', 'SN00591', 'SN01442', '25671', '44409', 'LHLS893', '36380', '27582M', 'SN00983', 'LHLS839', 'SN01178', '58383', '2008', '52902', '128453', 'SN80000', 'SN80002', '84665', '36556', '82561', '35983', '83106', 'SGE00471', '8201', 'SN01182', '351', '86684', '36555', '3437', 'UH0203', '585', '83104', '83533', 'UH0218', 'SN20406', '81165', 'SN42824', '53171', '31258', '120817'})",1
680,"frozenset({'85321', '46818', '44038', 'SN70006Z', '69589', 'UH0583', '63210', 'UH0715', '52822', '76553', '40943', 'UH0697', '27582M', 'SN0605', 'LHLS970', '128453', '38206', '584', '15813', '108252', 'SN01182', '351', '34985', 'SN00399', '79541', '83104', '39798', 'SN100146', '53171', '76780', '129771', '21920', '38200', 'SN0608', '84364', '83105', 'SN00591', 'SN00400', '38279', 'LHLS839', '58383', 'SN1334', '1122', '36199', 'SN0746', '129636', '36556', '3181', 'SN20406', '81165', '31258', '120817', '38202', 'SN00298', '44782', '36941', '35923', '38197', '44680', '14205', '36608', '44409', 'LHLS893', '36285', '36380', 'SN01178', '38186', '58078', '52902', '5478', '84665', '82561', '36038', '82100', '86684', 'SN0610', '83533', '587', '38410', 'SN42824', '82101', '38242', '80623', '36558', '35893', '133221', 'UH0217', 'UH0580', 'SN1087', '35863', '119551', 'SN0611', '82099', 'SN0236', '2008', '36343', '51985', '35983', '83106', '1686', '36555', '68309', 'UH0698', 'SN80002', '38160'})",1
681,"frozenset({'85321', '36190', '78573', '45018', '44038', '81716', '81657', '63648', '68776', 'SN70006Z', '69589', '63210', 'UH0715', '133577', '35883', '25671', '44765', '40943', 'UH0822', 'UH0697', 'SN0605', '27582M', 'LHLS970', '82093', 'SN50007', '60945', '36384', '128453', '38206', 'UH0819', '36613', '15813', '44769', 'SN01182', '351', '34985', 'SN00112', '35872', '83104', '39798', '53171', 'SN01117', '86685', 'SN00655', '129771', '38262', 'SN80001', '38160', '35874', '56931', '84364', '108253', '44744', '77069', 'SN00591', 'UH095', '36557', '50956', 'SNU5033', 'SN00400', '38279', 'LHLS839', '58383', '134060', 'UH0211', '1122', '47320', '36556', '3181', '38218', '597', '38207', '1917', '83107', 'UH0218', 'SN20406', '36305', '81165', '1919', '31258', '120817', '38202', '44782', '44697', 'SN29719', '35923', '44680', '128769', '36608', '38232', '44409', '72791', 'LHLS893', '36285', '36380', 'SN01052', 'SN01178', '44767', '36309', '58078', '52902', '6844', '5478', '84665', '82561', '36038', '51980', '83782', '86684', '1557', '83533', '82560', '587', '3070', '48137', 'SN42824', '74979', '38242', '80623', 'SN01037', '36558', '35893', '133221', '128770', '44698', '80878', 'SN1087', 'UH0580', '42345', '35863', '3229', '119551', 'SN29712', '338', '38193', 'SN0622', '58530', '1857', 'SN00114', '44058', '2008', 'UH0699', '36343', '79063', '51985', '36185', '35983', 'SN29816', '83106', '80919', '58116', '1686', '41551', '36555', '68309', '39315', '77900', 'UH0698', 'SN80002', '1308'})",1
682,"frozenset({'85321', '120767', '78573', '44038', '81657', 'SN70006Z', '69589', '63210', 'UH0715', '133577', 'UH0697', '27582M', 'SN0605', 'LHLS970', '38246', '128453', '38206', '36613', 'SN01182', 'SN00112', '34985', '83104', '39798', 'SN100146', '53171', 'UH0700', '129771', '56931', 'SN0608', '84364', 'SN00591', 'SN00400', '38279', 'LHLS839', '58383', '134060', '38401', '80950', '1122', '36199', '47320', '36556', '597', '38207', '352', 'LHLS842', 'SN20406', '81165', '1919', '31258', '120817', '38202', '38208', '44782', '35923', '44409', 'LHLS893', '36285', '36380', 'SN01178', '52902', '5478', '84665', '82561', '36038', '29413', '86684', 'SN0610', '83533', '82560', '587', '3070', 'SN42824', '38242', '80623', '36558', '35893', '133221', 'SN1087', '35863', '3229', 'SN0611', '38193', '1857', 'SN00114', '2008', 'SN0602', '36343', '35983', '83106', '134033', '36555', 'UH0698', 'SN80002', '38160'})",3
683,"frozenset({'85321', '13698', '46818', '78573', '120767', '35888', '44038', '80254', '69589', 'UH0583', 'SN70006Z', '63210', '108240', 'UH0715', '133577', '52822', '35883', '25671', '40943', 'UH0697', '27582M', 'SN0605', 'LHLS970', 'UH0198', '128453', '38206', '584', '15813', 'SN01182', '351', '34985', '79541', '83104', '39798', 'SN100146', '53171', '76780', '129771', '45723', '21920', '38200', '56931', 'SN0608', '84364', '83105', '77069', 'SN00591', '50956', 'SN00400', '38279', 'LHLS839', '58383', '44748', '129639', '80950', '1122', 'UH0200', '36199', '79948', 'SN0746', '47320', '129636', '36556', '597', 'SN20406', '81165', '31258', '120817', '586', 'UH0496', 'SN00298', '44782', '35923', '38197', '44680', '36608', '57166', '44409', '40576', 'LHLS893', '36285', '36380', 'SN01178', '52902', '5478', '84665', '82561', 'SN01105', '36038', '82100', 'SN0610', '83533', '587', 'SN20550', '3070', '38410', 'SN42824', '38242', '80623', '36558', '35893', '133221', 'UH0580', '80878', 'SN1087', '42345', '35863', '3229', '82099', '36560', 'SN00114', '2008', 'UH0699', 'SN0602', '36343', 'UH0947', '51985', '35983', '83106', '1686', '36555', '82169', 'UH0698', 'SN80002', '38160'})",1
